CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
11526,327,1,2149.0238,1,1,4,6,Can't Lose Them
11527,57,2,44.16,4,4,1,9,Potential Loyalists
11528,311,2,5804.2438999999995,1,4,5,10,At Risk
11529,326,2,5732.2538,1,4,5,10,At Risk
11530,79,15,757.5879,4,5,3,12,Loyal Customers
11531,322,2,5631.9482,1,4,5,10,At Risk
11532,1,2,54.14,5,4,1,10,Potential Loyalists
11533,227,1,6.87,2,1,1,4,Lost Customers
11534,316,2,5740.404399999999,1,4,5,10,At Risk
11535,287,2,5710.2782,1,4,5,10,At Risk
11536,281,2,5676.9282,1,4,5,10,At Risk
11537,278,2,5627.3682,1,4,5,10,At Risk
11538,301,2,5693.3081999999995,1,4,5,10,At Risk
11539,277,2,5770.42,1,4,5,10,At Risk
11540,281,2,5742.2182,1,4,5,10,At Risk
11541,258,2,5723.3238,1,4,5,10,At Risk
11542,230,1,68.94,2,1,2,5,Lost Customers
11543,7,1,53.99,5,1,1,7,New Customers
11544,121,1,88.98,3,1,2,6,Potential Loyalists
11545,167,1,53.99,3,1,1,5,Potential Loyalists
11546,290,2,4221.7992,1,4,5,10,At Risk
11547,152,3,4727.796200000001,3,5,5,13,Loyal Customers
11549,16,3,6795.925499999999,5,5,5,15,Champions
11550,286,3,4994.1906,1,5,5,11,At Risk
11551,301,1,53.99,1,1,1,3,Lost Customers
11553,127,1,42.98,3,1,1,5,Potential Loyalists
11554,233,1,34.99,2,1,1,4,Lost Customers
11555,233,1,33.6442,2,1,1,4,Lost Customers
11556,7,1,21.49,5,1,1,7,New Customers
11557,141,1,42.98,3,1,1,5,Potential Loyalists
11558,28,1,42.98,5,1,1,7,New Customers
11559,29,1,33.6442,5,1,1,7,New Customers
11560,25,1,53.99,5,1,1,7,New Customers
11561,291,2,4098.1964,1,4,5,10,At Risk
11562,184,1,81.7115,2,1,2,5,Lost Customers
11563,175,1,53.99,3,1,1,5,Potential Loyalists
11564,284,2,4120.5178,1,4,5,10,At Risk
11565,111,1,33.6442,3,1,1,5,Potential Loyalists
11566,23,24,1424.487,5,5,4,14,Champions
11567,287,1,53.99,1,1,1,3,Lost Customers
11568,99,3,6554.869200000001,4,5,5,14,Champions
11569,38,1,33.6442,5,1,1,7,New Customers
11570,288,2,4142.8392,1,4,5,10,At Risk
11571,282,2,4169.0578000000005,1,4,5,10,At Risk
11572,294,2,4225.0776000000005,1,4,5,10,At Risk
11573,153,1,34.99,3,1,1,5,Potential Loyalists
11574,287,1,33.6442,1,1,1,3,Lost Customers
11575,103,3,6601.159,4,5,5,14,Champions
11576,279,2,4240.5178,1,4,5,10,At Risk
11577,290,2,4098.1964,1,4,5,10,At Risk
11578,290,2,4172.7992,1,4,5,10,At Risk
11579,149,1,52.278400000000005,3,1,1,5,Potential Loyalists
11580,255,1,33.6442,2,1,1,4,Lost Customers
11581,36,5,271.69100000000003,5,5,3,13,Loyal Customers
11582,279,2,4131.8405999999995,1,4,5,10,At Risk
11583,263,2,4165.4578,1,4,5,10,At Risk
11584,103,1,17.2884,4,1,1,6,New Customers
11586,61,1,17.2884,4,1,1,6,New Customers
11587,262,2,4296.7764,1,4,5,10,At Risk
11588,229,2,4120.5178,2,4,5,11,At Risk
11589,206,1,39.95,2,1,1,4,Lost Customers
11590,218,2,4150.477800000001,2,4,5,11,At Risk
11591,218,1,2115.0382,2,1,4,7,Can't Lose Them
11592,229,1,2053.6782,2,1,4,7,Can't Lose Them
11593,191,1,2091.3996,2,1,4,7,Can't Lose Them
11594,132,1,87.63419999999999,3,1,2,6,Potential Loyalists
11596,88,1,64.95,4,1,2,7,New Customers
11598,278,2,4302.4192,1,4,5,10,At Risk
11599,198,1,2152.3122000000003,2,1,4,7,Can't Lose Them
11600,235,1,33.6442,2,1,1,4,Lost Customers
11601,203,1,2129.9908,2,1,4,7,Can't Lose Them
11602,170,1,33.6442,3,1,1,5,Potential Loyalists
11603,81,3,6532.5478,4,5,5,14,Champions
11604,73,3,6564.8261999999995,4,5,5,14,Champions
11605,302,2,4098.1964,1,4,5,10,At Risk
11606,182,1,2118.668,2,1,4,7,Can't Lose Them
11607,200,1,2101.3796,2,1,4,7,Can't Lose Them
11608,15,1,33.6442,5,1,1,7,New Customers
11609,35,3,6663.8405999999995,5,5,5,15,Champions
11610,57,3,6576.5078,4,5,5,14,Champions
11611,181,1,2049.0982,2,1,4,7,Can't Lose Them
11612,40,3,6593.1864000000005,5,5,5,15,Champions
11613,247,2,4150.477800000001,2,4,5,11,At Risk
11614,266,2,4204.4678,1,4,5,10,At Risk
11615,258,3,5004.0892,1,5,5,11,At Risk
11616,256,3,5083.9218,2,5,5,12,At Risk
11617,264,2,5689.2696,1,4,5,10,At Risk
11618,321,1,2146.3596000000002,1,1,4,6,Can't Lose Them
11619,26,16,813.306,5,5,3,13,Loyal Customers
11620,153,2,54.14,3,4,1,8,Potential Loyalists
11621,59,2,178.5657,4,4,3,11,Loyal Customers
11622,195,2,178.70350000000002,2,4,3,9,At Risk
11623,245,2,5705.9924,2,4,5,11,At Risk
11624,247,2,5649.6896,2,4,5,11,At Risk
11625,248,2,5672.3482,2,4,5,11,At Risk
11626,264,2,5734.8282,1,4,5,10,At Risk
11627,49,2,63.17,5,4,2,11,Potential Loyalists
11628,271,2,5634.2382,1,4,5,10,At Risk
11629,253,2,5706.3182,2,4,5,11,At Risk
11630,244,2,5684.6896,2,4,5,11,At Risk
11631,3,16,1001.3815,5,5,3,13,Loyal Customers
11633,45,1,6.87,5,1,1,7,New Customers
11634,245,2,41.87,2,4,1,7,Potential Loyalists
11635,98,2,49.56,4,4,1,9,Potential Loyalists
11636,108,1,83.6142,4,1,2,7,New Customers
11637,315,2,41.87,1,4,1,6,Potential Loyalists
11638,70,2,83.2042,4,4,2,10,Potential Loyalists
11639,49,1,121.70150000000001,5,1,2,8,New Customers
11640,39,4,451.4761,5,5,3,13,Loyal Customers
11641,131,5,436.2677,3,5,3,11,Loyal Customers
11642,4,4,479.89,5,5,3,13,Loyal Customers
11643,176,2,113.52730000000001,3,4,2,9,Potential Loyalists
11644,224,1,44.980000000000004,2,1,1,4,Lost Customers
11645,48,1,53.99,5,1,1,7,New Customers
11646,155,2,112.5381,3,4,2,9,Potential Loyalists
11647,315,1,2162.628,1,1,4,6,Can't Lose Them
11648,117,2,88.99000000000001,3,4,2,9,Potential Loyalists
11649,248,2,93.57,2,4,2,8,Potential Loyalists
11650,11,2,132.6142,5,4,3,12,Loyal Customers
11651,71,5,311.5342,4,5,3,12,Loyal Customers
11652,10,5,458.111,5,5,3,13,Loyal Customers
11653,77,2,175.69150000000002,4,4,3,11,Loyal Customers
11654,247,2,5727.2938,2,4,5,11,At Risk
11655,26,2,65.46000000000001,5,4,2,11,Potential Loyalists
11656,108,1,78.6242,4,1,2,7,New Customers
11657,216,1,126.6915,2,1,3,6,Can't Lose Them
11658,156,2,139.2284,3,4,3,10,Loyal Customers
11659,28,4,285.2942,5,5,3,13,Loyal Customers
11660,133,5,449.9504,3,5,3,11,Loyal Customers
11661,14,5,380.5257,5,5,3,13,Loyal Customers
11662,174,2,110.8584,3,4,2,9,Potential Loyalists
11663,315,2,5705.9924,1,4,5,10,At Risk
11664,309,2,5705.9924,1,4,5,10,At Risk
11665,316,2,5706.3182,1,4,5,10,At Risk
11666,323,2,5707.3382,1,4,5,10,At Risk
11667,9,2,93.57,5,4,2,11,Potential Loyalists
11668,12,1,83.6142,5,1,2,8,New Customers
11669,130,2,139.0284,3,4,3,10,Loyal Customers
11670,101,2,110.85839999999999,4,4,2,10,Potential Loyalists
11671,263,2,5741.7169,1,4,5,10,At Risk
11672,101,2,136.08620000000002,4,4,3,11,Loyal Customers
11673,299,2,203.89260000000002,1,4,3,8,At Risk
11674,131,2,101.26,3,4,2,9,Potential Loyalists
11675,321,2,5649.6896,1,4,5,10,At Risk
11676,19,2,93.57,5,4,2,11,Potential Loyalists
11677,28,5,372.6535,5,5,3,13,Loyal Customers
11678,325,2,5654.2696,1,4,5,10,At Risk
11679,29,2,166.5942,5,4,3,12,Loyal Customers
11680,118,1,44.980000000000004,3,1,1,5,Potential Loyalists
11681,33,2,144.9126,5,4,3,12,Loyal Customers
11682,19,2,252.98000000000002,5,4,3,12,Loyal Customers
11683,323,2,5684.6066,1,4,5,10,At Risk
11684,16,2,98.97,5,4,2,11,Potential Loyalists
11685,15,2,140.10840000000002,5,4,3,12,Loyal Customers
11687,189,2,106.2784,2,4,2,8,Potential Loyalists
11688,316,2,5726.3681,1,4,5,10,At Risk
11689,117,2,88.99000000000001,3,4,2,9,Potential Loyalists
11690,245,2,5689.3081999999995,2,4,5,11,At Risk
11691,222,2,172.91,2,4,3,9,At Risk
11692,173,1,39.99,3,1,1,5,Potential Loyalists
11693,333,1,2049.0982,1,1,4,6,Can't Lose Them
11694,91,2,132.6142,4,4,3,11,Loyal Customers
11695,130,2,132.6142,3,4,3,10,Loyal Customers
11696,242,2,5627.3682,2,4,5,11,At Risk
11697,85,2,169.3157,4,4,3,11,Loyal Customers
11698,77,4,293.1135,4,5,3,12,Loyal Customers
11699,140,2,176.79840000000002,3,4,3,10,Loyal Customers
11700,201,2,149.9026,2,4,3,9,At Risk
11701,237,2,132.61419999999998,2,4,3,9,At Risk
11702,44,2,103.55000000000001,5,4,2,11,Potential Loyalists
11703,42,2,110.85839999999999,5,4,2,11,Potential Loyalists
11705,214,2,5701.5396,2,4,5,11,At Risk
11706,85,2,88.99000000000001,4,4,2,10,Potential Loyalists
11707,217,2,5774.726900000001,2,4,5,11,At Risk
11708,213,2,5670.1696,2,4,5,11,At Risk
11709,75,5,443.5804,4,5,3,12,Loyal Customers
11710,16,2,106.2784,5,4,2,11,Potential Loyalists
11711,3,24,1403.8506,5,5,4,14,Champions
11712,60,5,195.95,4,5,3,12,Loyal Customers
11713,37,2,205.2384,5,4,3,12,Loyal Customers
11714,227,2,98.97,2,4,2,8,Potential Loyalists
11715,2,1,93.0473,5,1,2,8,New Customers
11716,210,1,49.56,2,1,1,4,Lost Customers
11717,0,2,191.1242,5,4,3,12,Loyal Customers
11718,281,2,117.21260000000001,1,4,2,7,Potential Loyalists
11719,99,5,403.83459999999997,4,5,3,12,Loyal Customers
11720,156,2,131.2384,3,4,3,10,Loyal Customers
11721,72,2,124.49260000000001,4,4,3,11,Loyal Customers
11722,49,2,176.0662,5,4,3,12,Loyal Customers
11723,114,4,207.51,3,5,3,11,Loyal Customers
11724,14,5,325.2142,5,5,3,13,Loyal Customers
11725,239,2,185.8,2,4,3,9,At Risk
11726,21,2,257.3626,5,4,3,12,Loyal Customers
11727,237,2,5721.968,2,4,5,11,At Risk
11728,52,2,112.2684,4,4,2,10,Potential Loyalists
11729,153,1,121.70150000000001,3,1,2,6,Potential Loyalists
11730,230,1,132.0562,2,1,3,6,Can't Lose Them
11731,145,2,151.1223,3,4,3,10,Loyal Customers
11732,134,2,175.76839999999999,3,4,3,10,Loyal Customers
11734,173,2,138.07,3,4,3,10,Loyal Customers
11735,6,2,108.6242,5,4,2,11,Potential Loyalists
11736,24,2,229.7477,5,4,3,12,Loyal Customers
11737,163,2,80.9142,3,4,2,9,Potential Loyalists
11738,1,5,437.7197,5,5,3,13,Loyal Customers
11739,255,2,4528.4296,2,4,5,11,At Risk
11740,119,4,389.0357,3,5,3,11,Loyal Customers
11741,310,2,5874.6296,1,4,5,10,At Risk
11742,219,2,5671.9382,2,4,5,11,At Risk
11743,225,2,5649.6896,2,4,5,11,At Risk
11744,122,2,73.2242,3,4,2,9,Potential Loyalists
11745,237,2,5713.2938,2,4,5,11,At Risk
11746,49,2,84.55000000000001,5,4,2,11,Potential Loyalists
11747,76,2,164.91000000000003,4,4,3,11,Loyal Customers
11748,57,5,194.7884,4,5,3,12,Loyal Customers
11749,234,2,54.95,2,4,1,7,Potential Loyalists
11750,88,3,7916.1082,4,5,5,14,Champions
11751,163,3,7966.4496,3,5,5,13,Loyal Customers
11752,22,3,237.4042,5,5,3,13,Loyal Customers
11753,74,3,95.84,4,5,2,11,Potential Loyalists
11754,150,3,7959.7681,3,5,5,13,Loyal Customers
11755,132,3,86.8184,3,5,2,10,Potential Loyalists
11756,64,3,7855.4066,4,5,5,14,Champions
11757,31,3,89.2262,5,5,2,12,Potential Loyalists
11758,34,3,118.2062,5,5,2,12,Potential Loyalists
11759,171,3,7808.1582,3,5,5,13,Loyal Customers
11760,39,3,343.4488,5,5,3,13,Loyal Customers
11761,151,3,7971.462799999999,3,5,5,13,Loyal Customers
11762,174,3,8004.4096,3,5,5,13,Loyal Customers
11763,46,3,143.0981,5,5,3,13,Loyal Customers
11764,173,3,7896.7624,3,5,5,13,Loyal Customers
11765,154,3,7897.138199999999,3,5,5,13,Loyal Customers
11766,170,3,8098.0726,3,5,5,13,Loyal Customers
11767,168,3,8118.2044000000005,3,5,5,13,Loyal Customers
11768,166,3,7889.1238,3,5,5,13,Loyal Customers
11769,101,5,593.2288,4,5,3,12,Loyal Customers
11770,68,2,83.2042,4,4,2,10,Potential Loyalists
11771,156,2,115.7404,3,4,2,9,Potential Loyalists
11772,226,2,5679.649600000001,2,4,5,11,At Risk
11773,241,2,5757.149600000001,2,4,5,11,At Risk
11774,197,2,5654.2696,2,4,5,11,At Risk
11775,207,2,5672.3482,2,4,5,11,At Risk
11776,207,2,5852.649600000001,2,4,5,11,At Risk
11777,188,2,5684.229600000001,2,4,5,11,At Risk
11778,181,2,5627.3682,2,4,5,11,At Risk
11779,187,2,5627.3682,2,4,5,11,At Risk
11780,192,2,5728.3138,2,4,5,11,At Risk
11781,19,2,182.9127,5,4,3,12,Loyal Customers
11782,103,2,147.5396,4,4,3,11,Loyal Customers
11783,230,2,112.2684,2,4,2,8,Potential Loyalists
11784,11,5,372.7084,5,5,3,13,Loyal Customers
11785,119,2,78.6242,3,4,2,9,Potential Loyalists
11787,53,2,112.2684,4,4,2,10,Potential Loyalists
11788,129,2,267.54,3,4,3,10,Loyal Customers
11789,243,2,75.51419999999999,2,4,2,8,Potential Loyalists
11790,219,2,170.6515,2,4,3,9,At Risk
11791,27,2,118.0573,5,4,2,11,Potential Loyalists
11792,180,2,116.7115,2,4,2,8,Potential Loyalists
11793,320,2,132.5842,1,4,3,8,At Risk
11794,30,1,47.269999999999996,5,1,1,7,New Customers
11795,33,2,78.6242,5,4,2,11,Potential Loyalists
11796,211,2,5784.345499999999,2,4,5,11,At Risk
11797,181,2,5748.0986,2,4,5,11,At Risk
11798,199,2,5704.6796,2,4,5,11,At Risk
11799,201,2,5695.5496,2,4,5,11,At Risk
11800,136,2,84.55000000000001,3,4,2,9,Potential Loyalists
11801,16,1,48.0673,5,1,1,7,New Customers
11802,27,5,325.59,5,5,3,13,Loyal Customers
11803,35,2,272.8358,5,4,3,12,Loyal Customers
11804,137,2,138.9899,3,4,3,10,Loyal Customers
11805,53,2,138.95,4,4,3,11,Loyal Customers
11806,86,2,103.55000000000001,4,4,2,10,Potential Loyalists
11807,107,2,181.05620000000002,4,4,3,11,Loyal Customers
11808,64,5,694.1904,4,5,3,12,Loyal Customers
11809,200,2,5732.918,2,4,5,11,At Risk
11810,186,2,5729.6596,2,4,5,11,At Risk
11811,193,2,5649.6896,2,4,5,11,At Risk
11812,192,2,5654.2696,2,4,5,11,At Risk
11813,182,2,5704.6796,2,4,5,11,At Risk
11814,111,2,109.9257,3,4,2,9,Potential Loyalists
11815,306,2,5705.9924,1,4,5,10,At Risk
11816,310,2,5683.3338,1,4,5,10,At Risk
11817,318,2,5649.6896,1,4,5,10,At Risk
11818,331,2,5737.3755,1,4,5,10,At Risk
11819,315,1,49.56,1,1,1,3,Lost Customers
11820,22,5,347.8742,5,5,3,13,Loyal Customers
11821,116,2,219.0535,3,4,3,10,Loyal Customers
11822,123,2,87.6473,3,4,2,9,Potential Loyalists
11823,57,3,237.30259999999998,4,5,3,12,Loyal Customers
11824,8,4,251.2504,5,5,3,13,Loyal Customers
11825,318,2,5654.2696,1,4,5,10,At Risk
11826,315,2,5649.6896,1,4,5,10,At Risk
11827,19,5,652.9711,5,5,3,13,Loyal Customers
11828,252,2,98.97,2,4,2,8,Potential Loyalists
11829,189,2,172.89,2,4,3,9,At Risk
11830,331,2,5726.9524,1,4,5,10,At Risk
11831,320,2,5683.3338,1,4,5,10,At Risk
11832,110,2,128.03730000000002,4,4,3,11,Loyal Customers
11833,30,5,367.49,5,5,3,13,Loyal Customers
11834,317,2,5661.0124,1,4,5,10,At Risk
11835,223,2,4585.6024,2,4,5,11,At Risk
11836,249,2,69.99000000000001,2,4,2,8,Potential Loyalists
11837,310,2,5690.972400000001,1,4,5,10,At Risk
11838,121,2,152.1615,3,4,3,10,Loyal Customers
11839,198,2,5727.2938,2,4,5,11,At Risk
11840,237,2,89.9373,2,4,2,8,Potential Loyalists
11841,52,5,475.3915,4,5,3,12,Loyal Customers
11842,24,2,110.3357,5,4,2,11,Potential Loyalists
11843,294,2,147.01350000000002,1,4,3,8,At Risk
11844,84,1,48.0673,4,1,1,6,New Customers
11845,19,4,290.3626,5,5,3,13,Loyal Customers
11846,170,2,83.0673,3,4,2,9,Potential Loyalists
11847,43,2,126.6915,5,4,3,12,Loyal Customers
11848,22,2,97.6273,5,4,2,11,Potential Loyalists
11849,31,1,65.3557,5,1,2,8,New Customers
11850,207,2,173.7877,2,4,3,9,At Risk
11851,23,2,83.0673,5,4,2,11,Potential Loyalists
11852,117,2,126.6915,3,4,3,10,Loyal Customers
11853,190,2,93.0473,2,4,2,8,Potential Loyalists
11854,195,2,5779.912399999999,2,4,5,11,At Risk
11855,108,2,93.0473,4,4,2,10,Potential Loyalists
11856,29,1,65.3557,5,1,2,8,New Customers
11857,23,2,133.0273,5,4,3,12,Loyal Customers
11858,168,2,83.0673,3,4,2,9,Potential Loyalists
11860,46,2,68.6442,5,4,2,11,Potential Loyalists
11861,6,5,377.52,5,5,3,13,Loyal Customers
11862,66,2,224.46,4,4,3,11,Loyal Customers
11863,115,2,60.88,3,4,2,9,Potential Loyalists
11864,204,2,60.88,2,4,2,8,Potential Loyalists
11865,83,2,142.9273,4,4,3,11,Loyal Customers
11866,244,2,50.9,2,4,1,7,Potential Loyalists
11867,66,2,108.81,4,4,2,10,Potential Loyalists
11868,11,5,327.5842,5,5,3,13,Loyal Customers
11869,47,4,328.4581,5,5,3,13,Loyal Customers
11870,160,1,33.6442,3,1,1,5,Potential Loyalists
11871,212,2,68.6442,2,4,2,8,Potential Loyalists
11872,185,2,5707.3382,2,4,5,11,At Risk
11873,204,2,5690.972400000001,2,4,5,11,At Risk
11874,161,1,93.52,3,1,2,6,Potential Loyalists
11875,37,4,378.8026,5,5,3,13,Loyal Customers
11876,95,2,107.4642,4,4,2,10,Potential Loyalists
11877,0,2,58.85,5,4,1,10,Potential Loyalists
11878,16,2,86.57419999999999,5,4,2,11,Potential Loyalists
11879,56,2,141.62040000000002,4,4,3,11,Loyal Customers
11880,55,2,67.75,4,4,2,10,Potential Loyalists
11881,11,2,198.3,5,4,3,12,Loyal Customers
11882,168,2,60.88,3,4,2,9,Potential Loyalists
11883,44,2,82.25999999999999,5,4,2,11,Potential Loyalists
11884,313,1,79.97,1,1,2,4,Lost Customers
11885,326,2,5654.2696,1,4,5,10,At Risk
11886,193,2,5675.9082,2,4,5,11,At Risk
11887,183,2,95.87,2,4,2,8,Potential Loyalists
11888,284,1,2128.3896,1,1,4,6,Can't Lose Them
11889,298,2,59.800000000000004,1,4,1,6,Potential Loyalists
11890,175,2,193.9962,3,4,3,10,Loyal Customers
11891,180,2,118.60419999999999,2,4,2,8,Potential Loyalists
11892,158,3,7885.4396,3,5,5,13,Loyal Customers
11893,157,3,7883.4496,3,5,5,13,Loyal Customers
11894,174,3,8012.0538,3,5,5,13,Loyal Customers
11895,155,3,7899.1238,3,5,5,13,Loyal Customers
11896,169,3,7930.2996,3,5,5,13,Loyal Customers
11897,75,3,7954.4366,4,5,5,14,Champions
11898,157,3,7934.103800000001,3,5,5,13,Loyal Customers
11899,172,3,8011.7425,3,5,5,13,Loyal Customers
11900,169,3,8015.3922,3,5,5,13,Loyal Customers
11901,49,3,8033.4196,5,5,5,15,Champions
11902,158,2,77.1,3,4,2,9,Potential Loyalists
11903,167,3,7862.1482,3,5,5,13,Loyal Customers
11904,179,3,8033.8286,3,5,5,13,Loyal Customers
11905,174,3,7949.3396,3,5,5,13,Loyal Customers
11906,168,3,7943.0338,3,5,5,13,Loyal Customers
11907,160,3,7891.7282,3,5,5,13,Loyal Customers
11908,126,3,7830.479600000001,3,5,5,13,Loyal Customers
11909,148,3,7876.6324,3,5,5,13,Loyal Customers
11910,146,3,7898.4396,3,5,5,13,Loyal Customers
11911,7,3,123.03620000000001,5,5,3,13,Loyal Customers
11912,36,3,7860.319600000001,5,5,5,15,Champions
11913,2,3,56.8384,5,5,1,11,Potential Loyalists
11914,126,3,7931.6624,3,5,5,13,Loyal Customers
11915,125,3,7927.0338,3,5,5,13,Loyal Customers
11916,128,3,7965.899600000001,3,5,5,13,Loyal Customers
11917,130,3,7882.718199999999,3,5,5,13,Loyal Customers
11918,33,3,7993.0338,5,5,5,15,Champions
11919,7,3,7958.5782,5,5,5,15,Champions
11920,17,3,7908.6938,5,5,5,15,Champions
11921,35,3,128.0784,5,5,3,13,Loyal Customers
11922,66,5,324.1042,4,5,3,12,Loyal Customers
11923,318,1,35.0,1,1,1,3,Lost Customers
11924,191,2,5659.6366,2,4,5,11,At Risk
11925,191,2,5724.6496,2,4,5,11,At Risk
11926,192,2,68.83,2,4,2,8,Potential Loyalists
11929,11,3,4982.8273,5,5,5,15,Champions
11930,12,3,5035.8099999999995,5,5,5,15,Champions
11931,55,2,256.845,4,4,3,11,Loyal Customers
11932,155,2,149.90570000000002,3,4,3,10,Loyal Customers
11933,183,2,5684.6896,2,4,5,11,At Risk
11934,200,2,5812.3612,2,4,5,11,At Risk
11935,204,1,35.0,2,1,1,4,Lost Customers
11936,266,1,44.57,1,1,1,3,Lost Customers
11937,178,2,5657.3282,3,4,5,12,Loyal Customers
11938,295,1,15.9,1,1,1,3,Lost Customers
11939,191,2,5743.149600000001,2,4,5,11,At Risk
11940,3,2,68.6442,5,4,2,11,Potential Loyalists
11941,56,2,132.92000000000002,4,4,3,11,Loyal Customers
11942,9,3,4814.5684,5,5,5,15,Champions
11943,15,3,4751.5784,5,5,5,15,Champions
11944,8,3,4805.23,5,5,5,15,Champions
11945,91,2,5666.9482,4,4,5,13,Champions
11946,6,3,4712.29,5,5,5,15,Champions
11947,1,3,4775.9342,5,5,5,15,Champions
11948,83,2,139.88729999999998,4,4,3,11,Loyal Customers
11949,95,2,68.6442,4,4,2,10,Potential Loyalists
11950,51,2,112.2684,5,4,2,11,Potential Loyalists
11951,46,3,131.33839999999998,5,5,3,13,Loyal Customers
11952,142,3,7978.3696,3,5,5,13,Loyal Customers
11953,103,2,100.7526,4,4,2,10,Potential Loyalists
11954,192,2,5666.9482,2,4,5,11,At Risk
11955,182,2,5704.6796,2,4,5,11,At Risk
11956,209,2,5627.3682,2,4,5,11,At Risk
11957,318,1,70.5942,1,1,2,4,Lost Customers
11958,48,2,161.6815,5,4,3,12,Loyal Customers
11959,48,2,142.1242,5,4,3,12,Loyal Customers
11960,152,2,79.97,3,4,2,9,Potential Loyalists
11961,81,2,73.2242,4,4,2,10,Potential Loyalists
11962,133,2,107.96000000000001,3,4,2,9,Potential Loyalists
11964,140,3,7950.2444,3,5,5,13,Loyal Customers
11965,27,3,183.2046,5,5,3,13,Loyal Customers
11966,10,3,107.34620000000001,5,5,2,12,Potential Loyalists
11967,142,3,7914.0808,3,5,5,13,Loyal Customers
11968,132,3,7833.1582,3,5,5,13,Loyal Customers
11969,133,3,7942.4295999999995,3,5,5,13,Loyal Customers
11970,98,2,112.2684,4,4,2,10,Potential Loyalists
11971,33,2,160.7104,5,4,3,12,Loyal Customers
11972,6,2,89.8184,5,4,2,11,Potential Loyalists
11973,292,2,97.5942,1,4,2,7,Potential Loyalists
11974,23,2,144.6904,5,4,3,12,Loyal Customers
11975,75,2,226.5842,4,4,3,11,Loyal Customers
11976,124,3,7871.696599999999,3,5,5,13,Loyal Customers
11977,134,3,8017.8696,3,5,5,13,Loyal Customers
11978,45,2,74.98,5,4,2,11,Potential Loyalists
11979,233,2,4611.3896,2,4,5,11,At Risk
11980,30,2,150.0362,5,4,3,12,Loyal Customers
11981,262,1,91.46000000000001,1,1,2,4,Lost Customers
11982,87,2,121.53,4,4,2,10,Potential Loyalists
11983,309,2,5627.3682,1,4,5,10,At Risk
11984,235,2,4504.3424,2,4,5,11,At Risk
11985,303,1,48.0673,1,1,1,3,Lost Customers
11986,122,3,8061.8796,3,5,5,13,Loyal Customers
11987,48,3,386.6366,5,5,3,13,Loyal Customers
11988,143,3,7855.4066,3,5,5,13,Loyal Customers
11989,143,3,7893.638199999999,3,5,5,13,Loyal Customers
11990,127,3,7932.718000000001,3,5,5,13,Loyal Customers
11991,9,3,7892.0838,5,5,5,15,Champions
11992,17,3,7892.748,5,5,5,15,Champions
11993,5,3,7891.3624,5,5,5,15,Champions
11994,126,3,7919.1138,3,5,5,13,Loyal Customers
11995,18,3,8045.0258,5,5,5,15,Champions
11996,147,3,6853.6938,3,5,5,13,Loyal Customers
11997,135,3,6812.8207999999995,3,5,5,13,Loyal Customers
11998,121,3,6723.4882,3,5,5,13,Loyal Customers
11999,147,3,6866.265799999999,3,5,5,13,Loyal Customers
12000,134,3,8020.0581999999995,3,5,5,13,Loyal Customers
12001,135,3,7889.0508,3,5,5,13,Loyal Customers
12002,146,3,7930.3296,3,5,5,13,Loyal Customers
12003,139,3,8046.1326,3,5,5,13,Loyal Customers
12004,141,3,7864.1238,3,5,5,13,Loyal Customers
12005,132,3,6742.5624,3,5,5,13,Loyal Customers
12006,151,3,245.8085,3,5,3,11,Loyal Customers
12007,98,3,6795.1666,4,5,5,14,Champions
12008,9,2,109.6362,5,4,2,11,Potential Loyalists
12009,136,3,7991.5028,3,5,5,13,Loyal Customers
12010,143,3,7989.247300000001,3,5,5,13,Loyal Customers
12011,13,3,4750.79,5,5,5,15,Champions
12012,137,3,95.8926,3,5,2,10,Potential Loyalists
12013,293,2,3969.95,1,4,5,10,At Risk
12014,212,2,3959.96,2,4,5,11,At Risk
12015,249,1,66.96000000000001,2,1,2,5,Lost Customers
12016,209,2,5669.6596,2,4,5,11,At Risk
12017,282,1,2092.7324,1,1,4,6,Can't Lose Them
12018,95,2,5769.4924,4,4,5,13,Champions
12019,94,1,78.6242,4,1,2,7,New Customers
12020,77,1,809.46,4,1,3,8,New Customers
12021,228,2,4063.43,2,4,5,11,At Risk
12022,117,2,150.59730000000002,3,4,3,10,Loyal Customers
12023,86,2,5684.6896,4,4,5,13,Champions
12024,132,2,95.9126,3,4,2,9,Potential Loyalists
12025,197,2,5664.6582,2,4,5,11,At Risk
12026,209,2,5743.149600000001,2,4,5,11,At Risk
12027,154,2,5679.649600000001,3,4,5,12,Loyal Customers
12028,93,1,44.980000000000004,4,1,1,6,New Customers
12029,147,1,74.94,3,1,2,6,Potential Loyalists
12030,154,2,5763.696900000001,3,4,5,12,Loyal Customers
12031,52,1,769.49,4,1,3,8,New Customers
12032,310,1,628.5942,1,1,3,5,Can't Lose Them
12033,167,2,5703.3382,3,4,5,12,Loyal Customers
